=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.09.17 17:45:26 =~=~=~=~=~=~=~=~=~=~=~=
584000,0,7254.38,32.34,6670.91,34.31,6134.59,36.32
585000,0,7248.77,32.36,6665.92,34.33,6130.78,36.33
586000,0,7244.77,32.37,6660.79,34.35,6126.33,36.35
587000,0,7241.22,32.38,6655.65,34.37,6122.21,36.37
588000,0,7236.25,32.40,6650.37,34.39,6117.23,36.38
589000,0,7229.23,32.42,6645.96,34.40,6111.30,36.41
590000,0,7222.24,32.44,6640.61,34.42,6104.73,36.43
591000,0,7212.54,32.47,6635.29,34.44,6099.22,36.46
592000,0,7204.17,32.50,6629.85,34.46,6094.51,36.47
593000,0,7197.58,32.52,6624.34,34.48,6089.15,36.50
594000,0,7190.99,32.54,6619.26,34.50,6082.39,36.52
595000,0,7184.81,32.56,6614.64,34.52,6077.53,36.54
596000,0,7178.76,32.58,6609.29,34.54,6073.08,36.56
597000,0,7172.25,32.61,6604.10,34.55,6069.67,36.57
598000,0,7165.69,32.63,6599.19,34.57,6065.65,36.59
599000,0,7160.96,32.64,6594.61,34.59,6062.28,36.60
600000,0,7156.95,32.66,6589.62,34.61,6058.13,36.62
601000,0,7151.72,32.67,6585.16,34.62,6054.65,36.63
602000,0,7148.12,32.68,6581.11,34.64,6050.15,36.65
603000,0,7143.52,32.70,6576.68,34.65,6046.14,36.67
604000,0,7138.66,32.72,6571.10,34.67,6039.67,36.69
605000,0,7132.69,32.73,6565.84,34.69,6035.31,36.71
606000,0,7126.98,32.75,6560.76,34.71,6030.47,36.73
607000,0,7122.49,32.77,6555.94,34.73,6025.05,36.75
608000,0,7117.23,32.79,6551.08,34.75,6020.08,36.77
609000,0,7112.79,32.80,6546.60,34.76,6016.06,36.79
610000,0,7109.40,32.81,6541.60,34.78,6012.35,36.80
611000,0,7103.81,32.83,6536.61,34.80,6008.09,36.82
612000,0,7098.99,32.85,6531.39,34.82,6004.43,36.83
613000,0,7094.35,32.86,6525.87,34.84,6004.15,36.83
614000,0,7089.32,32.88,6520.95,34.86,6003.02,36.84
615000,0,7084.06,32.90,6516.25,34.87,6000.35,36.85
616000,0,7078.29,32.91,6511.66,34.89,5996.62,36.86
617000,0,7071.76,32.94,6506.87,34.91,5993.98,36.88
618000,0,7065.50,32.96,6502.21,34.92,5988.73,36.90
619000,0,7061.32,32.97,6497.18,34.94,5983.48,36.92
620000,0,7058.25,32.98,6492.86,34.96,5976.49,36.95
621000,0,7053.95,33.00,6489.19,34.97,5970.70,36.97
622000,0,7049.30,33.01,6484.18,34.99,5965.58,36.99
623000,0,7044.00,33.03,6479.79,35.01,5960.17,37.01
624000,0,7038.52,33.05,6476.75,35.02,5957.56,37.02
625000,0,7034.77,33.06,6473.47,35.03,5954.62,37.03
626000,0,7031.17,33.07,6470.61,35.04,5950.73,37.05
627000,0,7025.42,33.09,6467.10,35.05,5947.01,37.07
628000,0,7021.78,33.10,6463.09,35.07,5944.21,37.08
629000,0,7018.93,33.11,6460.78,35.08,5941.36,37.09
630000,0,7014.85,33.13,6457.52,35.09,5939.30,37.10
631000,0,7008.68,33.15,6453.42,35.10,5936.69,37.11
632000,0,7003.74,33.16,6450.63,35.11,5933.69,37.12
633000,0,6999.40,33.18,6447.19,35.13,5930.77,37.13
634000,0,6996.03,33.19,6444.30,35.14,5928.37,37.14
635000,0,6992.84,33.20,6441.12,35.15,5925.32,37.15
636000,0,6990.09,33.21,6438.02,35.16,5922.09,37.17
637000,0,6987.99,33.22,6435.41,35.17,5919.87,37.18
638000,0,6984.52,33.23,6432.08,35.18,5917.76,37.18
639000,0,6982.45,33.24,6429.21,35.19,5914.82,37.20
640000,0,6980.07,33.24,6427.06,35.20,5911.87,37.21
641000,0,6977.04,33.25,6423.17,35.22,5909.25,37.22
642000,0,6972.38,33.27,6419.85,35.23,5906.43,37.23
643000,0,6968.36,33.28,6416.51,35.24,5903.63,37.24
644000,0,6962.49,33.30,6413.09,35.25,5901.83,37.25
645000,0,6957.47,33.32,6410.32,35.26,5898.76,37.26
646000,0,6954.05,33.33,6407.10,35.28,5895.72,37.27
647000,0,6950.05,33.35,6403.82,35.29,5892.65,37.29
648000,0,6945.03,33.36,6400.81,35.30,5889.21,37.30
649000,0,6940.30,33.38,6397.97,35.31,5886.36,37.31
650000,0,6934.96,33.40,6394.03,35.32,5882.40,37.33
651000,0,6929.94,33.41,6389.34,35.34,5877.63,37.35
652000,0,6923.87,33.43,6385.69,35.36,5873.52,37.37
653000,0,6918.92,33.45,6381.49,35.37,5868.76,37.39
654000,0,6913.86,33.47,6376.25,35.39,5864.35,37.40
655000,0,6908.66,33.49,6371.60,35.41,5858.82,37.43
656000,0,6904.83,33.50,6367.06,35.43,5854.15,37.45
657000,0,6900.74,33.51,6362.43,35.44,5849.28,37.47
658000,0,6895.65,33.53,6358.56,35.46,5844.08,37.49
659000,0,6890.74,33.55,6353.89,35.47,5839.42,37.51
660000,0,6885.95,33.56,6349.84,35.49,5835.49,37.52
661000,0,6881.86,33.58,6345.03,35.51,5831.91,37.54
